index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
383,25806,IDN,Asia,International,2021-01-16,721.0,0.0,0.0,15.0,0.0,0.0,3479.228,42.786,42.854,99.454,1.265,1.022,1.15,0.0,0.0,20.0,58.608000000000004,103.991,9.977,2.8680000000000003,8.404,5675028.0,43748.0,20.748,0.16,48838.0,0.179,0.23800000000000002,4.2,people tested,1043534.0,237050.0,173922.0,0.08,126.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.743999999999,5.7,342.86400000000003,6.32,2.8,76.1,64.204,1.04,71.72,0.6940000000000001
384,11398,CHL,South America,Chile,2021-01-16,665493.0,4313.0,3964.429,17435.0,66.0,56.857,34813.022000000004,225.62,207.386,912.053,3.4530000000000003,2.9739999999999998,1.2,899.0,23.82,4848.0,128.451,2838.847,244.947,909.5239999999999,78.477,7200836.0,65199.0,376.68699999999995,3.411,54234.0,2.8369999999999997,0.077,13.0,tests performed,21937.0,61.0,1366.0,0.11,71.0,79.17,19116209.0,24.281999999999996,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,5.818,2.11,80.18,0.843
385,37950,MOZ,Africa,Mozambique,2021-01-16,25862.0,858.0,643.0,234.0,18.0,6.7139999999999995,827.44,27.451,20.572,7.487,0.5760000000000001,0.215,1.16,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,301754.0,3179.0,9.654,0.102,2215.0,0.071,0.29,3.4,units unclear,552335.0,51305.0,31765.0,0.43,246.0,64.81,31255435.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,60.85,0.43700000000000006
386,52198,LKA,Asia,Sri Lanka,2021-01-17,53062.0,749.0,668.857,264.0,8.0,4.571000000000001,2477.998,34.978,31.236,12.329,0.374,0.213,1.02,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,1489893.0,14984.0,69.578,0.7,14295.0,0.6679999999999999,0.047,21.4,tests performed,1103301.0,77364.0,61016.0,2.36,1305.0,81.94,21413250.0,341.955,34.1,10.068999999999999,5.331,11669.077,0.7,197.093,10.68,0.3,27.0,43.993,3.6,76.98,0.77
387,29170,KEN,Africa,Kenya,2021-01-17,99162.0,80.0,127.286,1731.0,3.0,3.0,1844.144,1.4880000000000002,2.367,32.192,0.055999999999999994,0.055999999999999994,0.96,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,1107121.0,7137.0,20.589000000000002,0.133,4694.0,0.087,0.027000000000000003,36.9,samples tested,1282184.0,20996.0,41012.0,2.12,678.0,59.26,53771300.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.59
388,50822,ZAF,Africa,South Africa,2021-01-17,1337926.0,12267.0,15189.857,37105.0,254.0,563.143,22558.683999999997,206.833,256.115,625.625,4.283,9.495,1.39,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,7613470.0,54696.0,128.37,0.922,61368.0,1.035,0.248,4.0,people tested,47931.0,4062.0,2624.0,2.31,1262.0,56.48,59308690.0,46.754,27.3,5.343999999999999,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.6990000000000001
389,27842,JAM,North America,Jamaica,2021-01-17,14161.0,65.0,87.571,324.0,1.0,1.714,4782.246,21.951,29.573,109.417,0.33799999999999997,0.579,1.01,2615.0,43.25,26042.0,430.718,29.198,5.912999999999999,3948.68,65.309,152012.0,1113.0,51.335,0.376,984.0,0.332,0.08900000000000001,11.2,samples tested,1282184.0,20996.0,41012.0,2.12,678.0,71.3,2961161.0,266.879,31.4,9.684,6.39,8193.571,2.0,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.732
390,45131,ROU,Europe,Romania,2021-01-17,693644.0,2156.0,3194.2859999999996,17221.0,57.0,81.0,36056.527,112.072,166.043,895.17,2.963,4.21,1.08,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,5129855.0,28592.0,266.657,1.486,19890.0,1.034,0.161,6.2,tests performed,205060.0,8970.0,13824.0,1.07,719.0,76.85,19237682.0,85.12899999999999,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,78.46300000000001,6.892,76.05,0.8109999999999999
391,35630,MUS,Africa,Mauritius,2021-01-17,547.0,0.0,1.143,10.0,0.0,0.0,430.11,0.0,0.899,7.8629999999999995,0.0,0.0,0.25,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,173801.0,1195.0,37.379,0.257,1326.0,0.285,0.057,17.6,tests performed,15316.0,1040.0,1162.0,3.47,2632.0,19.44,1271767.0,622.962,37.4,10.945,5.8839999999999995,20292.745,0.5,224.644,22.02,3.2,40.7,15.95,3.4,74.99,0.79
392,32313,LIE,Europe,Liechtenstein,2021-01-17,2389.0,6.0,7.0,49.0,0.0,0.0,62642.578,157.328,183.549,1284.8410000000001,0.0,0.0,0.77,2615.0,43.25,1147.0,608.1,116.90700000000001,61.98,921.5039999999999,488.55,1067044.0,3733.0,565.71,0.5429999999999999,3669.0,0.534,0.248,4.0,samples tested,18680.0,276.0,773.0,0.99,410.0,80.56,38137.0,237.012,29.0,4.4239999999999995,2.8160000000000003,17881.509,38.6,341.86199999999997,7.77,1.5,18.1,1.188,2.397,82.49,0.9159999999999999
393,37295,MNE,Europe,Montenegro,2021-01-17,55493.0,357.0,437.42900000000003,745.0,2.0,2.8569999999999998,88355.927,568.415,696.4739999999999,1186.1889999999999,3.1839999999999997,4.5489999999999995,1.13,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,880860.0,17646.0,268.695,5.382999999999999,15760.0,4.8069999999999995,0.001,1114.3,people tested,552335.0,51305.0,31765.0,0.43,246.0,71.76,628062.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,71.18,3.861,76.88,0.8140000000000001
394,39899,NIC,North America,Nicaragua,2021-01-17,6152.0,0.0,7.857,167.0,0.0,0.14300000000000002,928.666,0.0,1.186,25.209,0.0,0.022000000000000002,0.32,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,1472326.0,1868.0,305.32,0.387,3447.0,0.715,0.002,624.7,tests performed,100000.0,2000.0,7571.0,0.58,442.0,8.33,6624554.0,51.667,27.3,5.445,3.5189999999999997,5321.444,3.2,137.016,11.47,14.8,17.2,47.782,0.9,74.48,0.6579999999999999
395,16225,DOM,North America,Dominican Republic,2021-01-17,193118.0,1779.0,1573.5710000000001,2437.0,5.0,1.429,17802.333,163.995,145.058,224.65200000000002,0.461,0.132,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,960804.0,8670.0,88.57,0.799,6400.0,0.59,0.24600000000000002,4.1,samples tested,185777.0,3215.0,7797.0,3.21,1346.0,70.37,10847904.0,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,0.736
396,26806,IRL,Europe,Ireland,2021-01-17,172726.0,2946.0,3587.571,2608.0,13.0,37.714,34980.384,596.622,726.553,528.1709999999999,2.633,7.638,2.12,128.0,25.921999999999997,1426.0,288.793,29.198,5.912999999999999,695.7280000000001,140.898,2792458.0,21441.0,565.5269999999999,4.342,23086.0,4.675,0.155,6.4,tests performed,94000.0,237050.0,7714.0,1.9,1562.0,85.19,4937796.0,69.874,38.7,13.927999999999999,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,94.57600000000001,2.96,82.3,0.938
397,14604,CZE,Europe,Czechia,2021-01-17,889159.0,5253.0,8284.857,14338.0,123.0,174.71400000000003,83029.274,490.523,773.6360000000001,1338.876,11.485999999999999,16.315,1.41,1098.0,102.531,6830.0,637.7819999999999,1923.631,179.628,12029.48,1123.307,1241339.0,15938.0,1417.217,1.4880000000000002,51021.0,4.763999999999999,0.158,6.3,tests performed,115914.0,3029.0,9774.0,1.08,913.0,69.44,10708982.0,137.17600000000002,43.3,19.027,11.58,32605.906000000003,0.7,227.485,6.82,30.5,38.3,85.198,6.63,79.38,0.888
398,51189,KOR,Asia,South Korea,2021-01-17,72729.0,389.0,516.429,1264.0,15.0,17.714000000000002,1418.5710000000001,7.587000000000001,10.073,24.654,0.293,0.34600000000000003,0.77,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,4901905.0,25274.0,95.611,0.493,52842.0,1.031,0.01,102.3,people tested,47931.0,4062.0,2624.0,2.31,1262.0,63.89,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,43.993,12.27,83.03,0.903
399,20490,GMB,Africa,Gambia,2021-01-17,3910.0,13.0,7.571000000000001,127.0,0.0,0.28600000000000003,1617.933,5.379,3.133,52.552,0.0,0.11800000000000001,0.66,2620.0,40.139,24526.0,375.74199999999996,1325.674,20.31,8387.495,128.498,2666807.0,196431.0,481.311,3.009,280312.0,4.294,0.067,14.9,people tested,823567.0,130790.0,72193.0,1.21,1064.0,39.81,2416664.0,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.46
400,36984,MNG,Asia,Mongolia,2021-01-17,1526.0,9.0,12.0,2.0,0.0,0.0,465.486,2.745,3.66,0.61,0.0,0.0,1.31,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,854099.0,15342.0,260.532,4.68,16232.0,4.9510000000000005,0.001,1352.7,people tested,552335.0,51305.0,31765.0,0.43,246.0,71.76,3278292.0,1.98,28.6,4.031000000000001,2.421,11840.846000000001,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.741
401,56773,TUR,Asia,Turkey,2021-01-17,2387101.0,6436.0,8692.143,23997.0,165.0,170.0,28303.621,76.311,103.06200000000001,284.53,1.956,2.016,0.73,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,27372081.0,148636.0,324.548,1.7619999999999998,167943.0,1.9909999999999999,0.052000000000000005,19.3,tests performed,706451.0,29548.0,176613.0,0.84,2094.0,73.61,84339067.0,104.914,31.6,8.152999999999999,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,78.687,2.81,77.69,0.7909999999999999
402,49381,SGP,Asia,Singapore,2021-01-17,59113.0,30.0,29.429000000000002,29.0,0.0,0.0,10104.194,5.127999999999999,5.03,4.957,0.0,0.0,1.26,1065.0,55.36,3770.0,369.727,19.332,3.5660000000000003,5310.204000000001,276.031,5837181.0,10534.0,997.75,1.548,31900.0,5.452999999999999,0.001,1084.0,samples tested,6200.0,2800.0,2800.0,0.11,479.0,50.0,5850343.0,7915.731,42.4,12.922,7.0489999999999995,85535.383,52.2,92.243,10.99,5.2,28.3,19.275,2.4,83.62,0.932
403,39261,NLD,Europe,Netherlands,2021-01-17,925355.0,5643.0,5751.0,13107.0,41.0,92.286,54004.194,329.32800000000003,335.631,764.931,2.3930000000000002,5.386,0.93,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,5732802.0,4956.0,334.569,0.17,21390.0,1.248,0.11699999999999999,8.5,people tested,77000.0,2000.0,6143.0,0.45,359.0,84.26,17134873.0,508.54400000000004,43.2,18.779,11.880999999999998,48472.545,15.0,109.361,5.29,24.4,27.3,47.782,3.32,82.28,0.9309999999999999
404,39590,NZL,Oceania,New Zealand,2021-01-17,2262.0,6.0,5.7139999999999995,25.0,0.0,0.0,469.077,1.244,1.185,5.184,0.0,0.0,0.47,711.0,41.494,1850.0,107.96700000000001,278.605,16.26,1552.654,90.61399999999999,1463890.0,2717.0,303.57099999999997,0.563,3635.0,0.754,0.002,636.2,tests performed,100000.0,2000.0,7571.0,0.58,442.0,22.22,4822233.0,18.206,37.9,15.322000000000001,9.72,36085.843,15.0,128.797,8.08,14.8,17.2,47.782,2.61,82.29,0.917
405,5627,BEL,Europe,Belgium,2021-01-17,678839.0,1630.0,2082.286,20435.0,39.0,51.0,58573.03599999999,140.643,179.668,1763.2160000000001,3.365,4.4,1.05,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7620257.0,16446.0,657.507,1.419,43034.0,3.713,0.053,18.9,tests performed,100443.0,2176.0,10718.0,0.87,925.0,60.19,11589616.0,375.564,41.8,18.570999999999998,12.849,42658.575999999994,0.2,114.898,4.29,25.1,31.4,88.469,5.64,81.63,0.9159999999999999
406,6883,BOL,South America,Bolivia,2021-01-17,187183.0,1503.0,1898.1429999999998,9636.0,40.0,37.143,16035.511999999999,128.75799999999998,162.609,825.493,3.427,3.182,1.51,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,479302.0,3427.0,41.06100000000001,0.294,4540.0,0.389,0.418,2.4,tests performed,141758.0,15430.0,11419.0,1.22,985.0,30.56,11673029.0,10.202,25.4,6.704,4.393,6885.829000000001,7.1,204.299,6.89,0.6,12.3,25.383000000000003,1.1,71.51,0.693
407,4945,BRB,North America,Barbados,2021-01-17,1095.0,0.0,31.0,7.0,0.0,0.0,3810.405,0.0,107.874,24.359,0.0,0.0,1.2,372.0,41.303999999999995,1874.0,208.074,,,,,3482597.0,15097.0,21.146,0.092,14211.0,0.086,0.05,19.9,tests performed,144130.0,534.0,6110.0,8.47,3591.0,59.26,287371.0,664.4630000000001,39.8,14.952,9.472999999999999,16978.068,14.8,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
408,54492,TJK,Asia,Tajikistan,2021-01-17,13308.0,0.0,0.0,90.0,0.0,0.0,1395.3129999999999,0.0,0.0,9.436,0.0,0.0,0.05,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,139990.0,953.0,5.877999999999999,0.04,911.0,0.038,0.005,212.6,people tested,110000.0,77364.0,7143.0,1.27,825.0,42.59,9537642.0,64.281,23.3,3.466,2.155,2896.913,4.8,427.69800000000004,7.11,22.6,28.9,72.704,4.8,71.1,0.65
409,31353,LSO,Africa,Lesotho,2021-01-17,6371.0,0.0,62.0,93.0,0.0,1.143,2973.973,0.0,28.941999999999997,43.412,0.0,0.5329999999999999,1.32,2615.0,43.25,1147.0,608.1,116.90700000000001,61.98,921.5039999999999,488.55,1067044.0,12732.0,565.71,6.75,10406.0,5.517,0.08199999999999999,12.2,tests performed,18680.0,276.0,773.0,0.99,410.0,81.48,2142252.0,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,2.9,54.33,0.52
410,15282,DNK,Europe,Denmark,2021-01-17,189767.0,889.0,1086.5710000000001,1776.0,28.0,29.285999999999998,32762.491,153.482,187.592,306.619,4.834,5.056,0.94,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11851858.0,75136.0,2046.174,12.972000000000001,86489.0,14.932,0.013000000000000001,79.6,tests performed,171949.0,3258.0,7775.0,2.97,1342.0,70.37,5792203.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.76700000000001,6.41,19.3,18.8,4.4719999999999995,2.5,80.9,0.929
411,1928,ATG,North America,Antigua and Barbuda,2021-01-17,189.0,2.0,1.857,6.0,0.0,0.14300000000000002,1929.989,20.423,18.964000000000002,61.27,0.0,1.459,0.51,,,,,,,,,134259.0,,1737.6429999999998,,515.0,6.665,0.138,7.3,people tested,,,,,,65.74,97928.0,231.845,32.1,6.933,4.631,21490.943,0.5,191.511,13.17,29.0,37.8,26.664,3.8,77.02,0.78
412,17204,SLV,North America,El Salvador,2021-01-17,50784.0,0.0,268.42900000000003,1487.0,8.0,9.714,7829.545,0.0,41.385,229.25599999999997,1.2329999999999999,1.4980000000000002,1.17,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,609398.0,2462.0,93.95299999999999,0.38,2484.0,0.38299999999999995,0.079,12.6,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,47.22,6486201.0,307.811,27.6,8.273,5.417000000000001,7292.4580000000005,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.674
413,19865,FRA,Europe,France,2021-01-17,2969091.0,37405.0,18318.143,70422.0,329.0,362.42900000000003,45486.92,573.05,280.637,1078.876,5.04,5.5520000000000005,1.23,2620.0,40.139,24526.0,375.74199999999996,1325.674,20.31,8387.495,128.498,2666807.0,196431.0,481.311,3.009,280312.0,4.294,0.067,14.9,people tested,422127.0,9081.0,45018.0,0.62,664.0,63.89,65273512.0,122.57799999999999,42.0,19.718,13.079,38605.671,1.4,86.06,4.77,30.1,35.6,7.96,5.98,82.66,0.9009999999999999
414,31099,LBN,Asia,Lebanon,2021-01-17,252812.0,3654.0,4788.0,1906.0,40.0,42.857,37039.653,535.35,701.493,279.249,5.86,6.279,1.24,2615.0,43.25,1147.0,608.1,116.90700000000001,61.98,921.5039999999999,488.55,1067044.0,12732.0,565.71,6.75,10406.0,5.517,0.08199999999999999,12.2,tests performed,18680.0,276.0,773.0,0.99,410.0,79.63,6825442.0,594.561,31.1,8.514,5.43,13367.565,0.7,266.591,12.71,26.9,40.7,49.839,2.9,78.93,0.757
415,3004,AUS,Oceania,Australia,2021-01-17,28721.0,13.0,15.286,909.0,0.0,0.0,1126.319,0.51,0.599,35.647,0.0,0.0,0.88,,,,,,,,,12405954.0,63170.0,486.51,2.477,57747.0,2.265,0.0,3777.8,tests performed,265724.0,17791.0,11704.0,0.59,259.0,52.31,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,94.04299999999999,3.84,83.44,0.9390000000000001
416,51837,ESP,Europe,Spain,2021-01-17,2252164.0,0.0,28829.142999999996,53314.0,0.0,205.71400000000003,48169.703,0.0,616.6030000000001,1140.29,0.0,4.4,1.4,2318.0,49.578,14951.0,319.775,94.631,2.024,1832.854,39.201,24815526.0,407.0,530.759,0.036000000000000004,184979.0,3.9560000000000004,0.14400000000000002,6.9,tests performed,768950.0,92764.0,70223.0,1.64,1502.0,71.3,46754783.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,43.993,2.97,83.56,0.8909999999999999
417,38252,MMR,Asia,Myanmar,2021-01-17,134318.0,449.0,530.571,2955.0,13.0,15.571,2468.636,8.252,9.751,54.31,0.239,0.28600000000000003,0.86,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,2132993.0,17656.0,39.202,0.325,19294.0,0.355,0.027000000000000003,36.4,samples tested,552335.0,51305.0,31765.0,0.43,246.0,75.93,54409794.0,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.28699999999999,0.9,67.13,0.578
418,55818,TGO,Africa,Togo,2021-01-17,4302.0,30.0,49.286,73.0,0.0,0.14300000000000002,519.644,3.6239999999999997,5.952999999999999,8.818,0.0,0.017,1.06,372.0,36.834,2844.0,281.605,172.761,17.105999999999998,1832.854,39.201,195154.0,801.0,23.573,0.09699999999999999,967.0,0.11699999999999999,0.051,19.6,tests performed,110000.0,77364.0,7143.0,1.27,825.0,68.52,8278737.0,143.366,19.4,2.839,1.525,1429.8129999999999,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.503
419,50058,SVN,Europe,Slovenia,2021-01-17,149125.0,569.0,1406.286,3180.0,40.0,26.0,71731.543,273.698,676.446,1529.632,19.241,12.505999999999998,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,748998.0,1404.0,360.28,0.675,4415.0,2.124,0.248,4.0,tests performed,42035.0,596.0,3070.0,2.02,1477.0,74.07,2078932.0,102.619,44.5,19.062,12.93,31400.84,0.7,153.493,7.25,20.1,25.0,19.275,4.5,81.32,0.8959999999999999
420,36666,MCO,Europe,Monaco,2021-01-17,1205.0,11.0,21.143,7.0,0.0,0.429,30705.331000000002,280.298,538.754,178.37099999999998,0.0,10.921,1.54,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,3768743.0,19282.0,29.23,0.15,23500.0,0.182,0.41700000000000004,2.4,people tested,552335.0,51305.0,31765.0,0.43,246.0,51.85,39244.0,19347.5,37.6,10.864,6.955,5189.972,0.2,408.50199999999995,5.46,5.9,44.6,86.979,13.8,86.75,0.7
421,50160,SLB,Oceania,Solomon Islands,2021-01-17,17.0,0.0,0.0,3284.0,27.0,0.0,24.75,0.0,0.0,1579.6570000000002,12.987,0.0,1.26,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,759688.0,5384.0,365.42199999999997,2.59,4270.0,2.0540000000000003,0.23800000000000002,4.2,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,33.33,686878.0,21.840999999999998,20.8,3.5069999999999997,2.043,2205.923,25.1,459.78,18.68,20.1,25.0,35.89,1.4,73.0,0.546
422,24773,ISL,Europe,Iceland,2021-01-17,5956.0,0.0,9.429,29.0,0.0,0.0,17453.48,0.0,27.63,84.98200000000001,0.0,0.0,1.4,0.0,0.0,20.0,58.608000000000004,103.991,9.977,2.8680000000000003,8.404,252232.0,294.0,739.1410000000001,0.862,705.0,2.066,0.013000000000000001,74.8,tests performed,4875.0,5327.0,63.0,1.43,185.0,44.44,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,84.169,2.91,82.99,0.935
423,60190,VNM,Asia,Vietnam,2021-01-17,1537.0,0.0,3.286,35.0,0.0,0.0,15.79,0.0,0.034,0.36,0.0,0.0,1.03,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,1469955.0,3009.0,15.100999999999999,0.031,2394.0,0.025,0.001,698.2,samples tested,17546374.0,1021093.0,913912.0,5.3,2761.0,56.48,97338583.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.84700000000001,2.6,75.4,0.6940000000000001
424,2315,ARG,South America,Argentina,2021-01-17,1799243.0,7264.0,11003.714,45407.0,112.0,130.286,39809.98,160.72299999999998,243.468,1004.674,2.478,2.883,1.24,,,,,,,,,4697269.0,38141.0,103.932,0.8440000000000001,36311.0,0.8029999999999999,0.318,3.1,people tested,200759.0,,12624.0,0.44,279.0,79.17,45195777.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,26.664,5.0,76.67,0.825
425,16895,EGY,Africa,Egypt,2021-01-17,156397.0,890.0,943.571,8583.0,56.0,55.143,1528.293,8.697000000000001,9.22,83.87200000000001,0.547,0.539,1.08,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,766340.0,2612.0,43.43600000000001,0.14800000000000002,4817.0,0.273,0.24600000000000002,4.1,people tested,185777.0,3215.0,7797.0,3.21,1346.0,65.74,102334403.0,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.82700000000001,1.6,71.99,0.696
426,17517,GNQ,Africa,Equatorial Guinea,2021-01-17,5356.0,0.0,9.571,86.0,0.0,0.0,3817.575,0.0,6.822,61.298,0.0,0.0,0.67,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,609398.0,2462.0,93.95299999999999,0.38,2484.0,0.38299999999999995,0.079,12.6,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,47.22,1402985.0,45.193999999999996,22.4,2.846,1.7519999999999998,22604.873,2.2,202.812,7.78,2.5,18.8,24.64,2.1,58.74,0.591
427,37951,MOZ,Africa,Mozambique,2021-01-17,26551.0,689.0,658.857,241.0,7.0,7.0,849.4839999999999,22.044,21.08,7.711,0.22399999999999998,0.22399999999999998,1.16,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,304511.0,2757.0,9.743,0.08800000000000001,2262.0,0.07200000000000001,0.29100000000000004,3.4,units unclear,552335.0,51305.0,31765.0,0.43,246.0,64.81,31255435.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,60.85,0.43700000000000006
428,6244,BEN,Africa,Benin,2021-01-17,3413.0,0.0,15.571,46.0,0.0,0.28600000000000003,281.526,0.0,1.284,3.7939999999999996,0.0,0.024,0.79,371.0,32.010999999999996,1955.0,168.685,2838.847,244.947,909.5239999999999,78.477,7656097.0,35840.0,660.6,3.092,41871.0,3.613,0.053,18.9,tests performed,141758.0,15430.0,11419.0,1.22,985.0,27.78,12123198.0,99.11,18.8,3.2439999999999998,1.942,2064.236,49.6,235.84799999999998,0.99,0.6,12.3,11.035,0.5,61.77,0.515
429,51481,SSD,Africa,South Sudan,2021-01-17,3693.0,23.0,6.2860000000000005,63.0,0.0,0.0,329.917,2.055,0.562,5.627999999999999,0.0,0.0,0.77,202.0,97.165,1192.0,573.371,113.89200000000001,54.784,743.294,357.536,80036.0,201.0,7.15,0.018000000000000002,358.0,0.032,0.018000000000000002,57.0,tests performed,47931.0,4062.0,2624.0,2.31,1262.0,41.67,11193729.0,527.967,19.2,3.4410000000000003,2.032,1569.888,0.2,280.775,10.43,6.2,40.9,43.993,12.27,57.85,0.38799999999999996
430,36338,MDA,Europe,Moldova,2021-01-17,152854.0,214.0,494.714,3250.0,5.0,15.857000000000001,37891.77,53.05,122.637,805.659,1.239,3.931,0.76,23.0,36.743,92.0,146.97,6.2620000000000005,14.183,34.889,79.018,3768743.0,19282.0,29.23,0.15,23500.0,0.182,0.41700000000000004,2.4,people tested,552335.0,51305.0,31765.0,0.43,246.0,57.41,4033963.0,123.655,37.6,10.864,6.955,5189.972,0.2,408.50199999999995,5.72,5.9,44.6,86.979,5.8,71.9,0.7
431,15592,DJI,Africa,Djibouti,2021-01-17,5905.0,2.0,4.857,61.0,0.0,0.0,5976.709,2.024,4.916,61.74100000000001,0.0,0.0,1.05,138.0,23.825,875.0,151.065,1923.631,179.628,861.935,148.809,11982820.0,26282.0,2068.785,4.537,81236.0,14.025,0.012,83.3,tests performed,185777.0,3215.0,7797.0,3.21,1346.0,37.96,988002.0,41.285,25.4,4.213,2.38,2705.406,22.5,258.03700000000003,6.05,1.7,24.5,4.4719999999999995,1.4,67.11,0.47600000000000003
432,59511,VAT,Europe,Vatican,2021-01-17,27.0,0.0,0.0,620.0,0.0,0.0,33374.536,0.0,0.0,18.524,0.0,0.0,0.75,23891.0,72.178,128947.0,389.565,1273.0,3.846,33902.0,102.42200000000001,763950.0,6247.0,219.922,1.798,7065.0,2.0340000000000003,0.113,8.8,tests performed,17546374.0,1021093.0,913912.0,5.3,2761.0,22.22,809.0,22.662,23.1,4.394,2.62,2921.909,13.2,546.3,12.02,2.8,34.5,25.209,4.0,75.12,0.603
