index,country,canton,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
76139,Switzerland,AG,2020-12-16,-7.0,2.0,31.0,-22.0,-19.0,10.0
76140,Switzerland,AG,2020-12-17,-5.0,9.0,23.0,-22.0,-16.0,10.0
76141,Switzerland,AG,2020-12-18,-11.0,7.0,33.0,-24.0,-16.0,11.0
76142,Switzerland,AG,2020-12-19,-7.0,5.0,33.0,-24.0,-3.0,8.0
76143,Switzerland,AG,2020-12-20,-40.0,-67.0,27.0,-38.0,-21.0,8.0
76144,Switzerland,AG,2020-12-21,-25.0,16.0,21.0,-33.0,-38.0,15.0
76145,Switzerland,AG,2020-12-22,-29.0,17.0,33.0,-38.0,-42.0,15.0
76146,Switzerland,AG,2020-12-23,-25.0,39.0,32.0,-36.0,-44.0,16.0
76147,Switzerland,AG,2020-12-24,-43.0,16.0,-12.0,-49.0,-65.0,21.0
76148,Switzerland,AG,2020-12-25,-88.0,-92.0,22.0,-70.0,-89.0,30.0
76149,Switzerland,AG,2020-12-26,-84.0,-91.0,75.0,-50.0,-57.0,14.0
76150,Switzerland,AG,2020-12-27,-62.0,-71.0,5.0,-43.0,-30.0,8.0
76151,Switzerland,AG,2020-12-28,-33.0,15.0,9.0,-47.0,-62.0,22.0
76152,Switzerland,AG,2020-12-29,-36.0,5.0,50.0,-48.0,-63.0,22.0
76153,Switzerland,AG,2020-12-30,-35.0,25.0,30.0,-47.0,-62.0,20.0
76154,Switzerland,AG,2020-12-31,-43.0,26.0,28.0,-50.0,-68.0,21.0
76155,Switzerland,AG,2021-01-01,-88.0,-93.0,45.0,-73.0,-88.0,31.0
76156,Switzerland,AG,2021-01-02,-76.0,-60.0,26.0,-53.0,-41.0,14.0
76157,Switzerland,AG,2021-01-03,-61.0,-68.0,25.0,-46.0,-26.0,9.0
76158,Switzerland,AG,2021-01-04,-37.0,6.0,16.0,-37.0,-28.0,15.0
76159,Switzerland,AG,2021-01-05,-40.0,-3.0,20.0,-39.0,-30.0,15.0
76160,Switzerland,AG,2021-01-06,-43.0,-11.0,25.0,-38.0,-31.0,15.0
76161,Switzerland,AG,2021-01-07,-41.0,-3.0,21.0,-35.0,-27.0,15.0
76162,Switzerland,AG,2021-01-08,-46.0,-3.0,22.0,-38.0,-27.0,16.0
76163,Switzerland,AG,2021-01-09,-47.0,-6.0,39.0,-37.0,-19.0,11.0
76164,Switzerland,AG,2021-01-10,-59.0,-72.0,53.0,-39.0,-25.0,7.0
76165,Switzerland,AG,2021-01-11,-39.0,-2.0,32.0,-27.0,-19.0,11.0
76166,Switzerland,AG,2021-01-12,-45.0,-15.0,8.0,-31.0,-22.0,12.0
76167,Switzerland,AG,2021-01-13,-40.0,-4.0,11.0,-29.0,-23.0,11.0
76168,Switzerland,AG,2021-01-14,-45.0,-13.0,-2.0,-28.0,-22.0,12.0
76169,Switzerland,AG,2021-01-15,-49.0,-9.0,18.0,-18.0,-29.0,15.0
76170,Switzerland,AG,2021-01-16,-47.0,-5.0,26.0,-31.0,-20.0,10.0
76171,Switzerland,AG,2021-01-17,-66.0,-68.0,-10.0,-45.0,-26.0,9.0
76172,Switzerland,AR,2020-02-15,8.0,5.0,,12.0,8.0,
76173,Switzerland,AR,2020-02-16,4.0,,,-3.0,,
76174,Switzerland,AR,2020-02-17,0.0,-3.0,,-4.0,2.0,
76175,Switzerland,AR,2020-02-18,4.0,3.0,,-3.0,1.0,
76176,Switzerland,AR,2020-02-19,-4.0,-5.0,,-5.0,0.0,
76177,Switzerland,AR,2020-02-20,0.0,-6.0,,-1.0,-1.0,
76178,Switzerland,AR,2020-02-21,8.0,-1.0,,2.0,1.0,
76179,Switzerland,AR,2020-02-22,1.0,2.0,,19.0,6.0,
76180,Switzerland,AR,2020-02-23,-32.0,,,-10.0,,
76181,Switzerland,AR,2020-02-24,-9.0,3.0,,-7.0,1.0,
76182,Switzerland,AR,2020-02-25,7.0,11.0,,-3.0,-1.0,
76183,Switzerland,AR,2020-02-26,-3.0,-2.0,,-2.0,-1.0,
76184,Switzerland,AR,2020-02-27,-3.0,7.0,,-7.0,-1.0,
76185,Switzerland,AR,2020-02-28,8.0,15.0,,-2.0,1.0,
76186,Switzerland,AR,2020-02-29,6.0,14.0,,7.0,12.0,
76187,Switzerland,AR,2020-03-01,4.0,,,3.0,,
76188,Switzerland,AR,2020-03-02,16.0,3.0,,4.0,-2.0,
76189,Switzerland,AR,2020-03-03,1.0,-6.0,,-4.0,0.0,
76190,Switzerland,AR,2020-03-04,8.0,2.0,,-1.0,-2.0,
76191,Switzerland,AR,2020-03-05,-4.0,-1.0,,-14.0,-1.0,
76192,Switzerland,AR,2020-03-06,-1.0,3.0,,-1.0,0.0,
76193,Switzerland,AR,2020-03-07,-5.0,8.0,,-7.0,4.0,
76194,Switzerland,AR,2020-03-08,-2.0,,,-6.0,,
76195,Switzerland,AR,2020-03-09,-14.0,-7.0,,-7.0,-1.0,
76196,Switzerland,AR,2020-03-10,-1.0,-3.0,,-10.0,-1.0,
76197,Switzerland,AR,2020-03-11,0.0,3.0,,-4.0,-1.0,
76198,Switzerland,AR,2020-03-12,3.0,10.0,,-7.0,-1.0,
76199,Switzerland,AR,2020-03-13,2.0,31.0,,-4.0,-1.0,
76200,Switzerland,AR,2020-03-14,4.0,33.0,,-13.0,2.0,
76201,Switzerland,AR,2020-03-15,-19.0,,,-8.0,,
76202,Switzerland,AR,2020-03-16,16.0,37.0,,-21.0,-12.0,
76203,Switzerland,AR,2020-03-17,-54.0,20.0,,-28.0,-19.0,
76204,Switzerland,AR,2020-03-18,-49.0,17.0,,-32.0,-26.0,
76205,Switzerland,AR,2020-03-19,-46.0,18.0,,-38.0,-28.0,
76206,Switzerland,AR,2020-03-20,-58.0,18.0,,-39.0,-28.0,
76207,Switzerland,AR,2020-03-21,-68.0,-5.0,,-54.0,-24.0,
76208,Switzerland,AR,2020-03-22,-70.0,,,-54.0,,
76209,Switzerland,AR,2020-03-23,-49.0,-4.0,,-45.0,-32.0,
76210,Switzerland,AR,2020-03-24,-55.0,-3.0,,-40.0,-35.0,
76211,Switzerland,AR,2020-03-25,-56.0,3.0,,-41.0,-35.0,
76212,Switzerland,AR,2020-03-26,-59.0,6.0,,-49.0,-36.0,
76213,Switzerland,AR,2020-03-27,-56.0,9.0,,-40.0,-33.0,
76214,Switzerland,AR,2020-03-28,-53.0,3.0,,-26.0,-29.0,
76215,Switzerland,AR,2020-03-29,-77.0,,,-60.0,,
76216,Switzerland,AR,2020-03-30,-56.0,-15.0,,-52.0,-33.0,
76217,Switzerland,AR,2020-03-31,-75.0,9.0,,-38.0,-32.0,
76218,Switzerland,AR,2020-04-01,-77.0,2.0,,-38.0,-35.0,
76219,Switzerland,AR,2020-04-02,-70.0,9.0,,-37.0,-35.0,
76220,Switzerland,AR,2020-04-03,-69.0,18.0,,-38.0,-33.0,
76221,Switzerland,AR,2020-04-04,-73.0,12.0,,-25.0,-29.0,
76222,Switzerland,AR,2020-04-05,-62.0,,,-27.0,,
76223,Switzerland,AR,2020-04-06,,,,-37.0,-34.0,
76224,Switzerland,AR,2020-04-07,,,,-35.0,-34.0,
76225,Switzerland,AR,2020-04-08,,,,-32.0,-34.0,
76226,Switzerland,AR,2020-04-09,,,,-34.0,-37.0,
76227,Switzerland,AR,2020-04-10,,,,-47.0,-84.0,
76228,Switzerland,AR,2020-04-11,,,,-21.0,-33.0,
76229,Switzerland,AR,2020-04-12,,,,-25.0,,
76230,Switzerland,AR,2020-04-13,,,,-47.0,-85.0,
76231,Switzerland,AR,2020-04-14,,,,-40.0,-34.0,
76232,Switzerland,AR,2020-04-15,,,,-31.0,-34.0,
76233,Switzerland,AR,2020-04-16,,,,-33.0,-35.0,
76234,Switzerland,AR,2020-04-17,,,,-28.0,-32.0,
76235,Switzerland,AR,2020-04-18,,,,-12.0,-27.0,
76236,Switzerland,AR,2020-04-19,,,,-21.0,,
76237,Switzerland,AR,2020-04-20,,,,-36.0,-28.0,
76238,Switzerland,AR,2020-04-21,,,,-32.0,-26.0,
76239,Switzerland,AR,2020-04-22,,,,-24.0,-28.0,
76240,Switzerland,AR,2020-04-23,,,,-29.0,-26.0,
76241,Switzerland,AR,2020-04-24,,,,-25.0,-29.0,
76242,Switzerland,AR,2020-04-25,,,,-21.0,-22.0,
76243,Switzerland,AR,2020-04-26,,,,-30.0,,
76244,Switzerland,AR,2020-04-27,,,,-23.0,-26.0,
76245,Switzerland,AR,2020-04-28,,,,-33.0,-26.0,
76246,Switzerland,AR,2020-04-29,,,,-35.0,-25.0,
76247,Switzerland,AR,2020-04-30,,,,-40.0,-26.0,
76248,Switzerland,AR,2020-05-01,,,,-36.0,-33.0,
76249,Switzerland,AR,2020-05-02,,,,-40.0,-19.0,
76250,Switzerland,AR,2020-05-03,,,,-14.0,,
76251,Switzerland,AR,2020-05-04,,,,-33.0,-24.0,
76252,Switzerland,AR,2020-05-05,,,,-35.0,-25.0,
76253,Switzerland,AR,2020-05-06,,,,-24.0,-24.0,
76254,Switzerland,AR,2020-05-07,,,,-19.0,-25.0,
76255,Switzerland,AR,2020-05-08,,,,-16.0,-22.0,
76256,Switzerland,AR,2020-05-09,,,,-14.0,-7.0,
76257,Switzerland,AR,2020-05-10,,,,-23.0,,
76258,Switzerland,AR,2020-05-11,,,,-31.0,-18.0,
76259,Switzerland,AR,2020-05-12,,,,-21.0,-15.0,
76260,Switzerland,AR,2020-05-13,,,,-32.0,-16.0,
76261,Switzerland,AR,2020-05-14,,,,-25.0,-19.0,
76262,Switzerland,AR,2020-05-15,,,,-21.0,-14.0,
76263,Switzerland,AR,2020-05-16,,,,-12.0,-3.0,
76264,Switzerland,AR,2020-05-17,,,,-8.0,,
76265,Switzerland,AR,2020-05-18,,,,-14.0,-17.0,
76266,Switzerland,AR,2020-05-19,,,,-5.0,-18.0,
76267,Switzerland,AR,2020-05-20,,,,-12.0,-20.0,
76268,Switzerland,AR,2020-05-21,,,,-16.0,-81.0,
76269,Switzerland,AR,2020-05-22,,,,-9.0,-50.0,
76270,Switzerland,AR,2020-05-23,,,,-27.0,-10.0,
76271,Switzerland,AR,2020-05-24,,,,-13.0,,
76272,Switzerland,AR,2020-05-25,,,,-8.0,-20.0,
76273,Switzerland,AR,2020-05-26,,,,-4.0,-15.0,
76274,Switzerland,AR,2020-05-27,,,,-11.0,-18.0,
76275,Switzerland,AR,2020-05-28,,,,-10.0,-19.0,
76276,Switzerland,AR,2020-05-29,,,,-2.0,-18.0,
76277,Switzerland,AR,2020-05-30,,,,6.0,6.0,
76278,Switzerland,AR,2020-05-31,,,,15.0,,
76279,Switzerland,AR,2020-06-01,,,,-13.0,-80.0,
76280,Switzerland,AR,2020-06-02,,,,-9.0,-14.0,
76281,Switzerland,AR,2020-06-03,,,,-11.0,-13.0,
76282,Switzerland,AR,2020-06-04,,,,-19.0,-14.0,
76283,Switzerland,AR,2020-06-05,,,,-13.0,-12.0,
76284,Switzerland,AR,2020-06-06,,,,-12.0,1.0,
76285,Switzerland,AR,2020-06-07,,,,-48.0,,
76286,Switzerland,AR,2020-06-08,,,,-16.0,-12.0,
76287,Switzerland,AR,2020-06-09,,,,-6.0,-12.0,
76288,Switzerland,AR,2020-06-10,,,,-18.0,-14.0,
76289,Switzerland,AR,2020-06-11,,,,-12.0,-18.0,
76290,Switzerland,AR,2020-06-12,,,,7.0,-10.0,
76291,Switzerland,AR,2020-06-13,,,,10.0,3.0,
76292,Switzerland,AR,2020-06-14,,,,-34.0,,
76293,Switzerland,AR,2020-06-15,,,,-8.0,-12.0,
76294,Switzerland,AR,2020-06-16,,,,-2.0,-10.0,
76295,Switzerland,AR,2020-06-17,,,,-17.0,-14.0,
76296,Switzerland,AR,2020-06-18,,,,-5.0,-14.0,
76297,Switzerland,AR,2020-06-19,,,,-9.0,-12.0,
76298,Switzerland,AR,2020-06-20,,,,7.0,8.0,
76299,Switzerland,AR,2020-06-21,,,,-4.0,,
76300,Switzerland,AR,2020-06-22,,,,-11.0,-14.0,
76301,Switzerland,AR,2020-06-23,,,,6.0,-16.0,
76302,Switzerland,AR,2020-06-24,,,,,-14.0,
76303,Switzerland,AR,2020-06-25,,,,-1.0,-13.0,
76304,Switzerland,AR,2020-06-26,,,,-6.0,-13.0,
76305,Switzerland,AR,2020-06-27,,,,4.0,8.0,
76306,Switzerland,AR,2020-06-28,,,,-9.0,,
76307,Switzerland,AR,2020-06-29,,,,-10.0,-9.0,
76308,Switzerland,AR,2020-06-30,,,,14.0,-11.0,
76309,Switzerland,AR,2020-07-01,,,,,-8.0,
76310,Switzerland,AR,2020-07-02,,,,-8.0,-12.0,
76311,Switzerland,AR,2020-07-03,,,,1.0,-7.0,
76312,Switzerland,AR,2020-07-04,,,,22.0,4.0,
76313,Switzerland,AR,2020-07-05,,,,8.0,,
76314,Switzerland,AR,2020-07-06,,,,-17.0,-19.0,
76315,Switzerland,AR,2020-07-07,,,,1.0,-17.0,
76316,Switzerland,AR,2020-07-08,,,,-13.0,-19.0,
76317,Switzerland,AR,2020-07-09,,,,-10.0,-20.0,
76318,Switzerland,AR,2020-07-10,,,,-7.0,-21.0,
76319,Switzerland,AR,2020-07-11,,,,-16.0,-9.0,
76320,Switzerland,AR,2020-07-12,,,,4.0,,
76321,Switzerland,AR,2020-07-13,,,,-8.0,-28.0,
76322,Switzerland,AR,2020-07-14,,,,-2.0,-26.0,
76323,Switzerland,AR,2020-07-15,,,,-29.0,-24.0,
76324,Switzerland,AR,2020-07-16,,,,-30.0,-31.0,
76325,Switzerland,AR,2020-07-17,,,,-17.0,-25.0,
76326,Switzerland,AR,2020-07-18,,,,12.0,-5.0,
76327,Switzerland,AR,2020-07-19,,,,1.0,,
76328,Switzerland,AR,2020-07-20,,,,-19.0,-38.0,
76329,Switzerland,AR,2020-07-21,,,,-15.0,-39.0,
76330,Switzerland,AR,2020-07-22,,,,-22.0,-37.0,
76331,Switzerland,AR,2020-07-23,,,,-20.0,-39.0,
76332,Switzerland,AR,2020-07-24,,,,-16.0,-37.0,
76333,Switzerland,AR,2020-07-25,,,,4.0,-9.0,
76334,Switzerland,AR,2020-07-26,,,,-14.0,,
76335,Switzerland,AR,2020-07-27,,,,-14.0,-42.0,
76336,Switzerland,AR,2020-07-28,,,,-16.0,-42.0,
76337,Switzerland,AR,2020-07-29,,,,-21.0,-42.0,
76338,Switzerland,AR,2020-07-30,,,,-14.0,-43.0,
76339,Switzerland,AR,2020-07-31,,,,-13.0,-39.0,
76340,Switzerland,AR,2020-08-01,,,,-3.0,-33.0,
76341,Switzerland,AR,2020-08-02,,,,-26.0,,
76342,Switzerland,AR,2020-08-03,,,,-26.0,-31.0,
76343,Switzerland,AR,2020-08-04,,,,-18.0,-31.0,
76344,Switzerland,AR,2020-08-05,,,,,-28.0,
76345,Switzerland,AR,2020-08-06,,,,-8.0,-28.0,
76346,Switzerland,AR,2020-08-07,,,,-6.0,-27.0,
76347,Switzerland,AR,2020-08-08,,,,8.0,-4.0,
76348,Switzerland,AR,2020-08-09,,,,1.0,,
76349,Switzerland,AR,2020-08-10,,,,-5.0,-17.0,
76350,Switzerland,AR,2020-08-11,,,,1.0,-16.0,
76351,Switzerland,AR,2020-08-12,,,,-2.0,-18.0,
76352,Switzerland,AR,2020-08-13,,,,-3.0,-17.0,
76353,Switzerland,AR,2020-08-14,,,,0.0,-12.0,
76354,Switzerland,AR,2020-08-15,,,,13.0,-1.0,
76355,Switzerland,AR,2020-08-16,,,,0.0,,
76356,Switzerland,AR,2020-09-11,,,,9.0,-11.0,
76357,Switzerland,AR,2020-09-12,,,,25.0,1.0,
76358,Switzerland,AR,2020-09-13,,,,23.0,,
76359,Switzerland,AR,2020-09-14,,,,7.0,-8.0,
76360,Switzerland,AR,2020-09-15,,,,13.0,-11.0,
76361,Switzerland,AR,2020-09-16,,,,-1.0,-11.0,
76362,Switzerland,AR,2020-09-17,,,,4.0,-13.0,
76363,Switzerland,AR,2020-09-18,,,,2.0,-8.0,
76364,Switzerland,AR,2020-09-19,,,,22.0,1.0,
76365,Switzerland,AR,2020-09-20,,,,9.0,,
76366,Switzerland,AR,2020-09-21,,,,-1.0,-11.0,
76367,Switzerland,AR,2020-09-22,,,,8.0,-12.0,
76368,Switzerland,AR,2020-09-23,,,,-6.0,-11.0,2.0
76369,Switzerland,AR,2020-09-24,,,,-4.0,-11.0,3.0
76370,Switzerland,AR,2020-09-25,,,,-6.0,-7.0,3.0
76371,Switzerland,AR,2020-09-26,,,,-17.0,7.0,
76372,Switzerland,AR,2020-09-27,,,,-13.0,,
76373,Switzerland,AR,2020-09-28,,,,-9.0,-17.0,3.0
76374,Switzerland,AR,2020-09-29,,,,-10.0,-18.0,4.0
76375,Switzerland,AR,2020-09-30,,,,-3.0,-18.0,2.0
76376,Switzerland,AR,2020-10-01,,,,-6.0,-17.0,3.0
76377,Switzerland,AR,2020-10-02,,,,-9.0,-13.0,3.0
76378,Switzerland,AR,2020-10-03,,,,-10.0,0.0,
76379,Switzerland,AR,2020-10-04,,,,-2.0,,
76380,Switzerland,AR,2020-10-05,,,,-13.0,-22.0,4.0
76381,Switzerland,AR,2020-10-06,,,,-12.0,-23.0,3.0
76382,Switzerland,AR,2020-10-07,,,,-23.0,-22.0,4.0
76383,Switzerland,AR,2020-10-08,,,,-10.0,-25.0,2.0
76384,Switzerland,AR,2020-10-09,,,,-5.0,-21.0,4.0
76385,Switzerland,AR,2020-10-10,,,,-26.0,-8.0,
76386,Switzerland,AR,2020-10-11,,,,-22.0,,
76387,Switzerland,AR,2020-10-12,,,,-21.0,-24.0,5.0
76388,Switzerland,AR,2020-10-13,,,,-7.0,-23.0,4.0
76389,Switzerland,AR,2020-10-14,,,,-12.0,-23.0,4.0
76390,Switzerland,AR,2020-10-15,,,,-23.0,-23.0,7.0
76391,Switzerland,AR,2020-10-16,,,,-21.0,-22.0,8.0
76392,Switzerland,AR,2020-10-17,,,,-17.0,-5.0,
76393,Switzerland,AR,2020-10-18,,,,-14.0,,
76394,Switzerland,AR,2020-10-19,,,,-6.0,-10.0,5.0
76395,Switzerland,AR,2020-10-20,,,,2.0,-13.0,3.0
76396,Switzerland,AR,2020-10-21,,,,-5.0,-16.0,5.0
76397,Switzerland,AR,2020-10-22,,,,-7.0,-15.0,5.0
76398,Switzerland,AR,2020-10-23,,,,-14.0,-9.0,8.0
76399,Switzerland,AR,2020-10-24,,,,-12.0,0.0,
76400,Switzerland,AR,2020-10-25,,,,19.0,,
76401,Switzerland,AR,2020-10-26,,,,-24.0,-14.0,9.0
76402,Switzerland,AR,2020-10-27,,,,-10.0,-13.0,6.0
76403,Switzerland,AR,2020-10-28,,,,-22.0,-17.0,8.0
76404,Switzerland,AR,2020-10-29,,,,-20.0,-17.0,10.0
76405,Switzerland,AR,2020-10-30,,,,-15.0,-11.0,10.0
76406,Switzerland,AR,2020-10-31,,,,3.0,-1.0,
76407,Switzerland,AR,2020-11-01,,,,-20.0,,
76408,Switzerland,AR,2020-11-02,,,,-11.0,-19.0,8.0
76409,Switzerland,AR,2020-11-03,,,,-17.0,-14.0,8.0
76410,Switzerland,AR,2020-11-04,,,,-26.0,-16.0,9.0
76411,Switzerland,AR,2020-11-05,,,,-19.0,-14.0,9.0
76412,Switzerland,AR,2020-11-06,,,,-14.0,-9.0,10.0
76413,Switzerland,AR,2020-11-07,,,,7.0,0.0,
76414,Switzerland,AR,2020-11-08,,,,20.0,,
76415,Switzerland,AR,2020-11-09,,,,-7.0,-10.0,8.0
76416,Switzerland,AR,2020-11-10,,,,-6.0,-13.0,8.0
76417,Switzerland,AR,2020-11-11,,,,-12.0,-11.0,7.0
76418,Switzerland,AR,2020-11-12,,,,-13.0,-13.0,9.0
76419,Switzerland,AR,2020-11-13,,,,-5.0,-7.0,8.0
76420,Switzerland,AR,2020-11-14,,,,4.0,7.0,
76421,Switzerland,AR,2020-11-15,,,,9.0,,
76422,Switzerland,AR,2020-11-16,,,,-21.0,-13.0,9.0
76423,Switzerland,AR,2020-11-17,,,,-8.0,-11.0,7.0
76424,Switzerland,AR,2020-11-18,,,,-5.0,-11.0,7.0
76425,Switzerland,AR,2020-11-19,,,,-26.0,-12.0,9.0
76426,Switzerland,AR,2020-11-20,,,,-20.0,-9.0,11.0
76427,Switzerland,AR,2020-11-21,,,,-8.0,-2.0,
76428,Switzerland,AR,2020-11-22,,,,-8.0,,
76429,Switzerland,AR,2020-11-23,,,,-20.0,-12.0,8.0
76430,Switzerland,AR,2020-11-24,,,,-9.0,-13.0,7.0
76431,Switzerland,AR,2020-11-25,,,,-6.0,-11.0,8.0
76432,Switzerland,AR,2020-11-26,,,,-5.0,-12.0,8.0
76433,Switzerland,AR,2020-11-27,,,,2.0,-9.0,9.0
76434,Switzerland,AR,2020-11-28,,,,-4.0,4.0,
76435,Switzerland,AR,2020-11-29,,,,-37.0,,
76436,Switzerland,AR,2020-11-30,,,,-20.0,-11.0,8.0
76437,Switzerland,AR,2020-12-01,,,,-10.0,-11.0,8.0
76438,Switzerland,AR,2020-12-02,,,,-25.0,-11.0,9.0
76439,Switzerland,AR,2020-12-03,,,,-15.0,-12.0,8.0
76440,Switzerland,AR,2020-12-04,,,,-17.0,-7.0,10.0
76441,Switzerland,AR,2020-12-05,,,,-20.0,1.0,
76442,Switzerland,AR,2020-12-06,,,,-25.0,,
76443,Switzerland,AR,2020-12-07,,,,-10.0,-12.0,9.0
76444,Switzerland,AR,2020-12-08,,,,-11.0,-12.0,8.0
76445,Switzerland,AR,2020-12-09,,,,-16.0,-12.0,9.0
76446,Switzerland,AR,2020-12-10,,,,-11.0,-12.0,8.0
76447,Switzerland,AR,2020-12-11,,,,-12.0,-8.0,10.0
76448,Switzerland,AR,2020-12-12,,,,-24.0,8.0,
76449,Switzerland,AR,2020-12-13,,,,-39.0,,
76450,Switzerland,AR,2020-12-14,,,,-14.0,-13.0,8.0
76451,Switzerland,AR,2020-12-15,,,,-17.0,-12.0,6.0
76452,Switzerland,AR,2020-12-16,,,,-21.0,-11.0,8.0
76453,Switzerland,AR,2020-12-17,,,,-17.0,-12.0,8.0
76454,Switzerland,AR,2020-12-18,,,,-12.0,-7.0,9.0
76455,Switzerland,AR,2020-12-19,,,,-4.0,13.0,
76456,Switzerland,AR,2020-12-20,,,,-15.0,,
76457,Switzerland,AR,2020-12-21,,,,-28.0,-29.0,11.0
76458,Switzerland,AR,2020-12-22,,,,-26.0,-36.0,13.0
76459,Switzerland,AR,2020-12-23,,,,-31.0,-38.0,14.0
76460,Switzerland,AR,2020-12-24,,,,-43.0,-65.0,21.0
76461,Switzerland,AR,2020-12-25,,,,-58.0,-86.0,
76462,Switzerland,AR,2020-12-26,,,,-17.0,-54.0,
76463,Switzerland,AR,2020-12-27,,,,-28.0,,
76464,Switzerland,AR,2020-12-28,,,,-43.0,-59.0,
76465,Switzerland,AR,2020-12-29,,,,-23.0,-60.0,18.0
76466,Switzerland,AR,2020-12-30,,,,-37.0,-60.0,19.0
76467,Switzerland,AR,2020-12-31,,,,-28.0,-68.0,19.0
76468,Switzerland,AR,2021-01-01,,,,-54.0,-85.0,
76469,Switzerland,AR,2021-01-02,,,,-25.0,-24.0,
76470,Switzerland,AR,2021-01-03,,,,-37.0,,
76471,Switzerland,AR,2021-01-04,,,,-25.0,-21.0,14.0
76472,Switzerland,AR,2021-01-05,,,,-24.0,-21.0,13.0
76473,Switzerland,AR,2021-01-06,,,,-33.0,-21.0,13.0
76474,Switzerland,AR,2021-01-07,,,,-28.0,-22.0,13.0
76475,Switzerland,AR,2021-01-08,,,,-20.0,-16.0,
76476,Switzerland,AR,2021-01-09,,,,-13.0,-11.0,
76477,Switzerland,AR,2021-01-10,,,,-12.0,,
76478,Switzerland,AR,2021-01-11,,,,-27.0,-14.0,11.0
76479,Switzerland,AR,2021-01-12,,,,-24.0,-16.0,11.0
76480,Switzerland,AR,2021-01-13,,,,-23.0,-20.0,11.0
76481,Switzerland,AR,2021-01-14,,,,-1.0,-24.0,14.0
76482,Switzerland,AR,2021-01-15,,,,14.0,-22.0,
76483,Switzerland,AR,2021-01-16,,,,11.0,-12.0,
76484,Switzerland,AR,2021-01-17,,,,-35.0,,
76485,Switzerland,AI,2020-02-17,,,,,7.0,
76486,Switzerland,AI,2020-02-18,,,,,6.0,
76487,Switzerland,AI,2020-02-19,,,,,6.0,
76488,Switzerland,AI,2020-02-20,,,,,-4.0,
76489,Switzerland,AI,2020-02-21,,,,,-14.0,
76490,Switzerland,AI,2020-02-24,,,,,-9.0,
76491,Switzerland,AI,2020-02-25,,,,,-10.0,
76492,Switzerland,AI,2020-02-26,,,,,-6.0,
76493,Switzerland,AI,2020-02-27,,,,,-11.0,
76494,Switzerland,AI,2020-02-28,,,,,-6.0,
76495,Switzerland,AI,2020-03-02,,,,,-4.0,
76496,Switzerland,AI,2020-03-03,,,,,6.0,
76497,Switzerland,AI,2020-03-04,,,,,6.0,
76498,Switzerland,AI,2020-03-05,,,,,-4.0,
76499,Switzerland,AI,2020-03-06,,,,,6.0,
76500,Switzerland,AI,2020-03-09,,,,,-2.0,
76501,Switzerland,AI,2020-03-10,,,,,2.0,
76502,Switzerland,AI,2020-03-11,,,,,0.0,
76503,Switzerland,AI,2020-03-12,,,,,-2.0,
76504,Switzerland,AI,2020-03-13,,,,,2.0,
76505,Switzerland,AI,2020-03-16,,,,,-13.0,
76506,Switzerland,AI,2020-03-17,,,,,-13.0,
76507,Switzerland,AI,2020-03-18,,,,,-25.0,
76508,Switzerland,AI,2020-03-19,,,,,-27.0,
76509,Switzerland,AI,2020-03-20,-74.0,,,,-24.0,
76510,Switzerland,AI,2020-03-23,,,,,-35.0,
76511,Switzerland,AI,2020-03-24,,,,,-29.0,
76512,Switzerland,AI,2020-03-25,,,,,-32.0,
76513,Switzerland,AI,2020-03-26,,,,,-36.0,
76514,Switzerland,AI,2020-03-27,,,,,-29.0,
76515,Switzerland,AI,2020-03-28,-57.0,,,,,
76516,Switzerland,AI,2020-03-30,,,,,-28.0,
76517,Switzerland,AI,2020-03-31,,,,,-31.0,
76518,Switzerland,AI,2020-04-01,,,,,-34.0,
76519,Switzerland,AI,2020-04-02,,,,,-35.0,
76520,Switzerland,AI,2020-04-03,-80.0,,,,-31.0,
76521,Switzerland,AI,2020-04-06,,,,,-33.0,
76522,Switzerland,AI,2020-04-07,,,,,-35.0,
76523,Switzerland,AI,2020-04-08,,,,,-36.0,
76524,Switzerland,AI,2020-04-09,,,,,-35.0,
76525,Switzerland,AI,2020-04-10,,,,,-84.0,
76526,Switzerland,AI,2020-04-13,,,,,-85.0,
76527,Switzerland,AI,2020-04-14,,,,,-25.0,
76528,Switzerland,AI,2020-04-15,,,,,-28.0,
76529,Switzerland,AI,2020-04-16,,,,,-32.0,
76530,Switzerland,AI,2020-04-17,,,,,-27.0,
76531,Switzerland,AI,2020-04-20,,,,,-25.0,
76532,Switzerland,AI,2020-04-21,,,,,-24.0,
76533,Switzerland,AI,2020-04-22,,,,,-28.0,
76534,Switzerland,AI,2020-04-23,,,,,-32.0,
76535,Switzerland,AI,2020-04-24,,,,,-28.0,
76536,Switzerland,AI,2020-04-27,,,,,-24.0,
76537,Switzerland,AI,2020-04-28,,,,,-19.0,
76538,Switzerland,AI,2020-04-29,,,,,-18.0,
76539,Switzerland,AI,2020-04-30,,,,,-25.0,
76540,Switzerland,AI,2020-05-01,,,,,-22.0,
76541,Switzerland,AI,2020-05-04,,,,,-23.0,
76542,Switzerland,AI,2020-05-05,,,,,-19.0,
76543,Switzerland,AI,2020-05-06,,,,,-21.0,
76544,Switzerland,AI,2020-05-07,,,,,-25.0,
76545,Switzerland,AI,2020-05-08,,,,,-17.0,
