Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AI_diff,AI_pc,AR_diff,AR_pc,BE_diff,BE_pc,BL_diff,BL_pc,BS_diff,BS_pc,FR_diff,FR_pc,GE_diff,GE_pc,GL_diff,GL_pc,GR_diff,GR_pc,JU_diff,JU_pc,LU_diff,LU_pc,NE_diff,NE_pc,NW_diff,NW_pc,OW_diff,OW_pc,SG_diff,SG_pc,SH_diff,SH_pc,SO_diff,SO_pc,SZ_diff,SZ_pc,TG_diff,TG_pc,TI_diff,TI_pc,UR_diff,UR_pc,VD_diff,VD_pc,VS_diff,VS_pc,ZG_diff,ZG_pc,ZH_diff,ZH_pc,CH_diff,CH_pc
2020-10-12,1852.0,48.0,,2503.0,437.0,484.0,1884.0,4426.0,82.0,454.0,295.0,791.0,868.0,87.0,87.0,1614.0,167.0,589.0,667.0,542.0,592.0,89.0,6882.0,1683.0,468.0,6346.0,34055.0,45.0,0.0012176456046412549,21.0,3.155884936435218e-05,0.0,,61.0,0.001645662499145281,19.0,0.0002873170244212896,34.0,0.0003182183977572178,91.0,0.0012386848375508228,189.0,0.00290998890180464,13.0,5.39130343307683e-05,22.0,0.00029849411690449764,21.0,0.0001939554283850811,126.0,0.0005200635384833869,77.0,0.0005706891926720352,7.0,5.720041447288832e-05,9.0,5.720041447288832e-05,188.0,0.001061166309876342,9.0,0.00010979849674680861,84.0,0.00038725338074173816,94.0,0.0004385365109588104,9.0,0.00035635200740581,89.0,0.0003892258088270102,9.0,5.851536652973633e-05,255.0,0.004524750027613993,228.0,0.0011065321558375982,79.0,0.0003076987813024337,173.0,0.004172342876378727,1952.0,0.022390346147979443
2020-10-13,1982.0,58.0,147.0,2652.0,488.0,505.0,1993.0,4734.0,90.0,491.0,349.0,841.0,931.0,96.0,89.0,1767.0,174.0,609.0,722.0,590.0,637.0,91.0,7187.0,1906.0,498.0,6576.0,36203.0,130.0,0.0013031174883363751,10.0,3.813360964859221e-05,29.0,9.664897617832853e-05,149.0,0.0017436264273804577,51.0,0.0003208483018709138,21.0,0.00033202539435412185,109.0,0.0013103497246490393,308.0,0.0031124915185592335,8.0,5.917284255816033e-05,37.0,0.0003228207299561858,54.0,0.00022945913391997727,50.0,0.0005529373399045871,63.0,0.0006121101824627474,9.0,6.311769872870436e-05,2.0,5.851536652973633e-05,153.0,0.0011617601422252144,7.0,0.00011440082894577663,20.0,0.00040040290131021825,55.0,0.0004746976925221306,48.0,0.0003879108567701622,45.0,0.00041881223010609034,2.0,5.9830318586584334e-05,305.0,0.004725280216283314,223.0,0.0012531493101761509,30.0,0.0003274230621551538,230.0,0.004323562362916248,2148.0,0.023802604657034203
2020-10-14,2124.0,67.0,,2942.0,516.0,534.0,2133.0,5014.0,102.0,520.0,399.0,920.0,1014.0,109.0,109.0,1957.0,185.0,645.0,816.0,644.0,739.0,100.0,7505.0,2208.0,544.0,6804.0,38797.0,142.0,0.0013964790843725837,9.0,4.4050893904408245e-05,0.0,,290.0,0.0019342944756234187,28.0,0.00033925763066678587,29.0,0.00035109219917841796,140.0,0.0014023963686283997,280.0,0.0032965848065179544,12.0,6.706255489924838e-05,29.0,0.0003418875347804819,50.0,0.00026233293534117744,79.0,0.0006048779461500834,83.0,0.0006666806928219397,13.0,7.16648870982164e-05,20.0,7.16648870982164e-05,190.0,0.0012866805876257752,11.0,0.00012163306525844068,36.0,0.0004240720383334824,94.0,0.000536500439193987,54.0,0.00042341456230505836,102.0,0.0004858747850053387,9.0,6.574760284240037e-05,318.0,0.004934357593322148,302.0,0.0014517070707602,46.0,0.000357666959462658,228.0,0.004473466897396921,2594.0,0.02550809747476607
2020-10-15,2271.0,79.0,,3193.0,575.0,543.0,2287.0,5266.0,112.0,560.0,477.0,1023.0,1112.0,116.0,125.0,2123.0,190.0,679.0,935.0,716.0,818.0,,7961.0,2518.0,590.0,7144.0,41660.0,147.0,0.0014931280605509124,12.0,5.194060624549629e-05,0.0,,251.0,0.0020993209587578435,59.0,0.0003780487163438021,9.0,0.000357009483434234,154.0,0.0015036476770056964,252.0,0.003462268765680803,10.0,7.363731518348841e-05,40.0,0.00036818657591744205,78.0,0.00031361606555824976,103.0,0.0006725979770777558,98.0,0.0007311133436074921,7.0,7.626721929718442e-05,16.0,8.218450355300046e-05,166.0,0.0013958216083441598,5.0,0.0001249204454005607,34.0,0.00044642622329989847,119.0,0.0006147400865764434,72.0,0.00047075283635158663,79.0,0.000537815391250835,0.0,,456.0,0.005234166662283493,310.0,0.0016555246395716413,46.0,0.0003879108567701622,340.0,0.004697008747061082,2863.0,0.027390451344143994
2020-10-16,2426.0,92.0,204.0,3456.0,627.0,570.0,2447.0,5651.0,120.0,589.0,527.0,1157.0,1235.0,124.0,139.0,2319.0,199.0,,1045.0,760.0,930.0,106.0,8337.0,2916.0,643.0,7858.0,45156.0,155.0,0.0015950368449566329,13.0,6.048779461500834e-05,57.0,0.00013412510979849676,263.0,0.002272237154233357,52.0,0.0004122374698218503,27.0,0.0003747613362016821,160.0,0.001608843841553537,385.0,0.0037153970366240446,8.0,7.889712341088043e-05,29.0,0.00038725338074173816,50.0,0.00034648986697944994,134.0,0.0007606997648865723,123.0,0.0008119828951036446,8.0,8.152702752457646e-05,14.0,9.138916795093651e-05,196.0,0.0015246869099152646,9.0,0.00013083772965637674,0.0,,110.0,0.0006870624497030838,44.0,0.0004996817816022428,112.0,0.0006114527064343234,6.0,6.969245901294439e-05,376.0,0.005481377648970919,398.0,0.0019172000988843946,53.0,0.00042275708627663433,714.0,0.005166446631355821,3496.0,0.029688987539514308
2020-10-17,2545.0,,,3818.0,680.0,612.0,2629.0,5950.0,,619.0,604.0,,1298.0,134.0,,2408.0,,,1110.0,876.0,1026.0,,8659.0,3201.0,643.0,8398.0,47906.0,119.0,0.0016732764923390892,0.0,,0.0,,362.0,0.002510243476522846,53.0,0.0004470836993283225,42.0,0.0004023753293954902,182.0,0.0017285044787267057,299.0,0.003911982369122822,0.0,,30.0,0.00040697766159445824,77.0,0.00039711552116809823,0.0,,63.0,0.0008534038848943568,10.0,8.810178780881649e-05,0.0,,89.0,0.001583202276445001,0.0,,0.0,,65.0,0.000729798391550644,116.0,0.0005759490008994272,96.0,0.0006745704051630278,0.0,,322.0,0.005693084930123448,285.0,0.0021045807669852357,0.0,0.00042275708627663433,540.0,0.005521483686704783,2750.0,0.03149704661768032
2020-10-18,2636.0,,,4080.0,707.0,657.0,2854.0,6105.0,,657.0,641.0,,1351.0,143.0,,2467.0,,,1110.0,877.0,1176.0,,9015.0,3400.0,643.0,8922.0,50137.0,91.0,0.0017331068109256737,0.0,,0.0,,262.0,0.002682502195969935,27.0,0.0004648355520957706,45.0,0.00043196175067457043,225.0,0.0018764365851221064,155.0,0.004013891153528543,0.0,,38.0,0.00043196175067457043,37.0,0.00042144213421978633,0.0,,53.0,0.0008882501144008289,9.0,9.401907206463252e-05,0.0,,59.0,0.001621993362122017,0.0,,0.0,,0.0,0.000729798391550644,1.0,0.0005766064769278512,150.0,0.0007731918094266283,0.0,,356.0,0.005927146396242393,199.0,0.0022354184966416123,0.0,0.00042275708627663433,524.0,0.005866001125598961,2231.0,0.03296387563709427
2020-10-19,2723.0,123.0,243.0,4285.0,748.0,689.0,3063.0,6466.0,152.0,678.0,678.0,1425.0,1543.0,152.0,170.0,2855.0,233.0,836.0,1289.0,912.0,1202.0,139.0,9591.0,3961.0,760.0,9128.0,54044.0,87.0,0.0017903072253985619,31.0,8.086955149615244e-05,39.0,0.0001597666749070329,205.0,0.0028172847817968557,41.0,0.0004917920692611548,32.0,0.0004530009835841385,209.0,0.0020138490750627232,361.0,0.004251239999789607,32.0,9.993635632044856e-05,21.0,0.0004457687472714745,37.0,0.0004457687472714745,268.0,0.0009369033405042052,192.0,0.0010144855118582377,9.0,9.993635632044856e-05,31.0,0.00011177092483208062,388.0,0.0018770940611505305,34.0,0.00015319191462279284,157.0,0.000549649959762467,179.0,0.0008474866006385407,35.0,0.0005996181379226914,26.0,0.0007902861861656524,33.0,9.138916795093651e-05,576.0,0.0063058525886146195,561.0,0.0026042625485874784,117.0,0.0004996817816022428,206.0,0.006001441187454305,3907.0,0.03553263448014685
2020-10-20,2978.0,131.0,276.0,4531.0,827.0,708.0,3298.0,7122.0,162.0,714.0,752.0,1589.0,1705.0,163.0,170.0,3198.0,248.0,891.0,1379.0,1069.0,1339.0,145.0,10277.0,4472.0,812.0,9454.0,58410.0,255.0,0.001957963612646683,8.0,8.612935972354448e-05,33.0,0.000181463383845025,246.0,0.0029790238847891607,79.0,0.000543732675506651,19.0,0.0004654930281241946,235.0,0.002168355941742364,656.0,0.004682544274435754,10.0,0.00010651111660468859,36.0,0.00046943788429473863,74.0,0.0004944219733748508,164.0,0.0010447294091657418,162.0,0.0011209966284629262,11.0,0.0001071685926331126,0.0,0.00011177092483208062,343.0,0.002102608338899964,15.0,0.0001630540550491529,55.0,0.0005858111413257872,90.0,0.000906659443196701,157.0,0.0007028418743852599,137.0,0.0008803604020597409,6.0,9.533402412148053e-05,686.0,0.006756881144113485,511.0,0.002940232799112144,52.0,0.0005338705350802909,326.0,0.006215778372720531,4366.0,0.03840317482024606
2020-10-21,3250.0,154.0,304.0,5043.0,899.0,751.0,3585.0,7492.0,181.0,775.0,833.0,1754.0,1821.0,179.0,184.0,3509.0,259.0,955.0,1538.0,1185.0,1594.0,169.0,11038.0,4835.0,873.0,10441.0,63601.0,272.0,0.002136797092378012,23.0,0.00010125130837729657,28.0,0.0001998727126408971,512.0,0.0033156516113422504,72.0,0.0005910709495531793,43.0,0.0004937644973464268,287.0,0.002357051561900053,370.0,0.004925810404952636,19.0,0.00011900316114474467,61.0,0.0005095439220286029,81.0,0.0005476775316771951,165.0,0.0011532129538557024,116.0,0.0011972638477601107,16.0,0.00011768820908789666,14.0,0.00012097558923001668,311.0,0.0023070833837398287,11.0,0.00017028629136181696,64.0,0.0006278896071449235,159.0,0.0010111981317161177,116.0,0.0007791090936824443,255.0,0.0010480167893078618,24.0,0.00011111344880365662,761.0,0.007257220401744153,363.0,0.0031788965974300577,61.0,0.0005739765728141552,987.0,0.006864707212775022,5191.0,0.04181613288379506
